dataset_id,strain,biosample,assembly_accession,genbank_accession,refseq_accession,wgs_accession,assembly_level,coverage,contig_n50,total_length,ftp_genbank,ftp_refseq
US_MAYO_2025,HP_635,SAMN48033410,GCA_052046595.1,GCA_052046595.1,,JBPGTK01,Contig,918.27,82494,1669612,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/595/GCA_052046595.1_ASM5204659v1,
US_MAYO_2025,HP_636,SAMN48033411,GCA_052046565.1,GCA_052046565.1,,JBPGTJ01,Contig,830.095,67535,1623527,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/565/GCA_052046565.1_ASM5204656v1,
US_MAYO_2025,HP_637,SAMN48033412,GCA_052046555.1,GCA_052046555.1,,JBPGTI01,Contig,1204.21,98080,1693623,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/555/GCA_052046555.1_ASM5204655v1,
US_MAYO_2025,HP_639,SAMN48033413,GCA_052046535.1,GCA_052046535.1,,JBPGTH01,Contig,880.731,61418,1584890,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/535/GCA_052046535.1_ASM5204653v1,
US_MAYO_2025,HP_641,SAMN48033414,GCA_052046515.1,GCA_052046515.1,,JBPGTG01,Contig,1104.85,78290,1631078,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/515/GCA_052046515.1_ASM5204651v1,
US_MAYO_2025,HP_642,SAMN48033415,GCA_052046495.1,GCA_052046495.1,,JBPGTF01,Contig,1051.1,41403,1628515,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/495/GCA_052046495.1_ASM5204649v1,
US_MAYO_2025,HP_644,SAMN48033416,GCA_052046475.1,GCA_052046475.1,,JBPGTE01,Contig,739.532,30549,1593613,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/475/GCA_052046475.1_ASM5204647v1,
US_MAYO_2025,HP_646,SAMN48033417,GCA_052046455.1,GCA_052046455.1,,JBPGTD01,Contig,1048.91,52974,1615744,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/455/GCA_052046455.1_ASM5204645v1,
US_MAYO_2025,HP_647,SAMN48033418,GCA_052046435.1,GCA_052046435.1,,JBPGTC01,Contig,911.478,138386,1560983,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/435/GCA_052046435.1_ASM5204643v1,
US_MAYO_2025,HP_651,SAMN48033419,GCA_052046415.1,GCA_052046415.1,,JBPGTB01,Contig,695.82,74154,1662274,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/415/GCA_052046415.1_ASM5204641v1,
US_MAYO_2025,HP_654,SAMN48033421,GCA_052046395.1,GCA_052046395.1,,JBPGSZ01,Contig,1074.84,130447,1677493,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/395/GCA_052046395.1_ASM5204639v1,
US_MAYO_2025,HP_653,SAMN48033420,GCA_052046375.1,GCA_052046375.1,,JBPGTA01,Contig,936.737,109586,1648520,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/375/GCA_052046375.1_ASM5204637v1,
US_MAYO_2025,HP_655,SAMN48033422,GCA_052046355.1,GCA_052046355.1,,JBPGSY01,Contig,858.23,69099,1637231,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/355/GCA_052046355.1_ASM5204635v1,
US_MAYO_2025,HP_656,SAMN48033423,GCA_052046335.1,GCA_052046335.1,,JBPGSX01,Contig,1167.53,100690,1587970,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/335/GCA_052046335.1_ASM5204633v1,
US_MAYO_2025,HP_657,SAMN48033424,GCA_052046315.1,GCA_052046315.1,,JBPGSW01,Contig,1133.13,103021,1658667,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/315/GCA_052046315.1_ASM5204631v1,
US_MAYO_2025,HP_660,SAMN48033426,GCA_052046295.1,GCA_052046295.1,,JBPGSU01,Contig,1512.84,67093,1587022,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/295/GCA_052046295.1_ASM5204629v1,
US_MAYO_2025,HP_658,SAMN48033425,GCA_052046275.1,GCA_052046275.1,,JBPGSV01,Contig,835.774,114025,1588194,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/275/GCA_052046275.1_ASM5204627v1,
US_MAYO_2025,HP_661,SAMN48033427,GCA_052046255.1,GCA_052046255.1,,JBPGST01,Contig,1438.73,102157,1603606,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/255/GCA_052046255.1_ASM5204625v1,
US_MAYO_2025,HP_662,SAMN48033428,GCA_052046235.1,GCA_052046235.1,,JBPGSS01,Contig,934.627,101165,1595103,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/235/GCA_052046235.1_ASM5204623v1,
US_MAYO_2025,HP_664,SAMN48033430,GCA_052046215.1,GCA_052046215.1,,JBPGSQ01,Contig,554.687,99284,1615031,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/215/GCA_052046215.1_ASM5204621v1,
US_MAYO_2025,HP_663,SAMN48033429,GCA_052046195.1,GCA_052046195.1,,JBPGSR01,Contig,676.887,144379,1576234,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/195/GCA_052046195.1_ASM5204619v1,
US_MAYO_2025,HP_665,SAMN48033431,GCA_052046155.1,GCA_052046155.1,,JBPGSP01,Contig,1089.27,109972,1649990,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/046/155/GCA_052046155.1_ASM5204615v1,
US_MAYO_2025,HP_667,SAMN48033433,GCA_052043455.1,GCA_052043455.1,,JBPGSN01,Contig,1190.58,94570,1610281,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/455/GCA_052043455.1_ASM5204345v1,
US_MAYO_2025,HP_666,SAMN48033432,GCA_052043435.1,GCA_052043435.1,,JBPGSO01,Contig,1092.21,125525,1604204,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/435/GCA_052043435.1_ASM5204343v1,
US_MAYO_2025,HP_669,SAMN48033434,GCA_052043415.1,GCA_052043415.1,,JBPGSM01,Contig,1257.77,101337,1630489,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/415/GCA_052043415.1_ASM5204341v1,
US_MAYO_2025,HP_670,SAMN48033435,GCA_052043395.1,GCA_052043395.1,,JBPGSL01,Contig,717.901,22667,1586933,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/395/GCA_052043395.1_ASM5204339v1,
US_MAYO_2025,HP_671,SAMN48033436,GCA_052043375.1,GCA_052043375.1,,JBPGSK01,Contig,827.642,109660,1592578,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/375/GCA_052043375.1_ASM5204337v1,
US_MAYO_2025,HP_673,SAMN48033438,GCA_052043355.1,GCA_052043355.1,,JBPGSI01,Contig,946.445,61014,1628715,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/355/GCA_052043355.1_ASM5204335v1,
US_MAYO_2025,HP_672,SAMN48033437,GCA_052043335.1,GCA_052043335.1,,JBPGSJ01,Contig,778.302,91817,1588704,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/335/GCA_052043335.1_ASM5204333v1,
US_MAYO_2025,HP_675,SAMN48033439,GCA_052043315.1,GCA_052043315.1,,JBPGSH01,Contig,1366.39,67851,1615473,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/315/GCA_052043315.1_ASM5204331v1,
US_MAYO_2025,HP_676,SAMN48033440,GCA_052043295.1,GCA_052043295.1,,JBPGSG01,Contig,656.665,110877,1553302,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/295/GCA_052043295.1_ASM5204329v1,
US_MAYO_2025,HP_677,SAMN48033441,GCA_052043275.1,GCA_052043275.1,,JBPGSF01,Contig,1596.04,147468,1629561,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/275/GCA_052043275.1_ASM5204327v1,
US_MAYO_2025,HP_678,SAMN48033442,GCA_052043245.1,GCA_052043245.1,,JBPGSE01,Contig,1628.67,63220,1626267,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/245/GCA_052043245.1_ASM5204324v1,
US_MAYO_2025,HP_679,SAMN48033443,GCA_052043225.1,GCA_052043225.1,,JBPGSD01,Contig,1144.99,167058,1546094,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/225/GCA_052043225.1_ASM5204322v1,
US_MAYO_2025,HP_680,SAMN48033444,GCA_052043205.1,GCA_052043205.1,,JBPGSC01,Contig,1883.82,11184,1646447,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/205/GCA_052043205.1_ASM5204320v1,
US_MAYO_2025,HP_682,SAMN48033446,GCA_052043185.1,GCA_052043185.1,,JBPGSA01,Contig,936.783,61750,1626017,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/185/GCA_052043185.1_ASM5204318v1,
US_MAYO_2025,HP_681,SAMN48033445,GCA_052043165.1,GCA_052043165.1,,JBPGSB01,Contig,1307,36194,1614059,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/165/GCA_052043165.1_ASM5204316v1,
US_MAYO_2025,HP_683,SAMN48033447,GCA_052043145.1,GCA_052043145.1,,JBPGRZ01,Contig,1371.65,116492,1601457,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/145/GCA_052043145.1_ASM5204314v1,
US_MAYO_2025,HP_685,SAMN48033449,GCA_052043125.1,GCA_052043125.1,,JBPGRX01,Contig,1037.75,102130,1608382,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/125/GCA_052043125.1_ASM5204312v1,
US_MAYO_2025,HP_686,SAMN48033450,GCA_052043105.1,GCA_052043105.1,,JBPGRW01,Contig,940.378,52196,1598254,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/105/GCA_052043105.1_ASM5204310v1,
US_MAYO_2025,HP_684,SAMN48033448,GCA_052043085.1,GCA_052043085.1,,JBPGRY01,Contig,1231.79,80613,1594520,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/085/GCA_052043085.1_ASM5204308v1,
US_MAYO_2025,HP_687,SAMN48033451,GCA_052043065.1,GCA_052043065.1,,JBPGRV01,Contig,1718.6,100471,1592212,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/065/GCA_052043065.1_ASM5204306v1,
US_MAYO_2025,HP_689,SAMN48033453,GCA_052043045.1,GCA_052043045.1,,JBPGRT01,Contig,1150.7,93358,1600608,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/045/GCA_052043045.1_ASM5204304v1,
US_MAYO_2025,HP_688,SAMN48033452,GCA_052043025.1,GCA_052043025.1,,JBPGRU01,Contig,1095.28,111869,1619231,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/025/GCA_052043025.1_ASM5204302v1,
US_MAYO_2025,HP_690,SAMN48033454,GCA_052043005.1,GCA_052043005.1,,JBPGRS01,Contig,827.714,54180,1639776,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/043/005/GCA_052043005.1_ASM5204300v1,
US_MAYO_2025,HP_691,SAMN48033455,GCA_052042985.1,GCA_052042985.1,,JBPGRR01,Contig,956.431,99513,1669620,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/985/GCA_052042985.1_ASM5204298v1,
US_MAYO_2025,HP_692,SAMN48033456,GCA_052042965.1,GCA_052042965.1,,JBPGRQ01,Contig,774.839,83528,1653772,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/965/GCA_052042965.1_ASM5204296v1,
US_MAYO_2025,HP_693,SAMN48033457,GCA_052042945.1,GCA_052042945.1,,JBPGRP01,Contig,1219.61,73643,1592754,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/945/GCA_052042945.1_ASM5204294v1,
US_MAYO_2025,HP_694,SAMN48033458,GCA_052042925.1,GCA_052042925.1,,JBPGRO01,Contig,1403.36,145327,1625809,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/925/GCA_052042925.1_ASM5204292v1,
US_MAYO_2025,HP_695,SAMN48033459,GCA_052042905.1,GCA_052042905.1,,JBPGRN01,Contig,1412.54,69732,1644167,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/905/GCA_052042905.1_ASM5204290v1,
US_MAYO_2025,HP_696,SAMN48033460,GCA_052042885.1,GCA_052042885.1,,JBPGRM01,Contig,1336.28,107003,1599430,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/885/GCA_052042885.1_ASM5204288v1,
US_MAYO_2025,HP_697,SAMN48033461,GCA_052042855.1,GCA_052042855.1,,JBPGRL01,Contig,973.221,127603,1561489,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/855/GCA_052042855.1_ASM5204285v1,
US_MAYO_2025,HP_701,SAMN48033463,GCA_052042835.1,GCA_052042835.1,,JBPGRJ01,Contig,1392.9,79727,1650000,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/835/GCA_052042835.1_ASM5204283v1,
US_MAYO_2025,HP_700,SAMN48033462,GCA_052042815.1,GCA_052042815.1,,JBPGRK01,Contig,1167.89,134566,1566340,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/815/GCA_052042815.1_ASM5204281v1,
US_MAYO_2025,HP_702,SAMN48033464,GCA_052042795.1,GCA_052042795.1,,JBPGRI01,Contig,1572.66,80094,1582986,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/795/GCA_052042795.1_ASM5204279v1,
US_MAYO_2025,HP_705,SAMN48033465,GCA_052042775.1,GCA_052042775.1,,JBPGRH01,Contig,1460.01,147704,1640461,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/775/GCA_052042775.1_ASM5204277v1,
US_MAYO_2025,HP_710,SAMN48033467,GCA_052042755.1,GCA_052042755.1,,JBPGRF01,Contig,1541.79,119188,1570311,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/755/GCA_052042755.1_ASM5204275v1,
US_MAYO_2025,HP_707,SAMN48033466,GCA_052042735.1,GCA_052042735.1,,JBPGRG01,Contig,1556.76,70029,1637897,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/735/GCA_052042735.1_ASM5204273v1,
US_MAYO_2025,HP_711,SAMN48033468,GCA_052042715.1,GCA_052042715.1,,JBPGRE01,Contig,1097.32,68336,1659964,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/715/GCA_052042715.1_ASM5204271v1,
US_MAYO_2025,HP_713,SAMN48033469,GCA_052042695.1,GCA_052042695.1,,JBPGRD01,Contig,947.556,167709,1557120,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/695/GCA_052042695.1_ASM5204269v1,
US_MAYO_2025,HP_715,SAMN48033470,GCA_052042675.1,GCA_052042675.1,,JBPGRC01,Contig,1513.95,65159,1572585,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/675/GCA_052042675.1_ASM5204267v1,
US_MAYO_2025,HP_716,SAMN48033471,GCA_052042655.1,GCA_052042655.1,,JBPGRB01,Contig,1150,106524,1653948,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/655/GCA_052042655.1_ASM5204265v1,
US_MAYO_2025,HP_717,SAMN48033472,GCA_052042625.1,GCA_052042625.1,,JBPGRA01,Contig,1151.87,30498,1608021,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/625/GCA_052042625.1_ASM5204262v1,
US_MAYO_2025,HP_721,SAMN48033473,GCA_052042605.1,GCA_052042605.1,,JBPGQZ01,Contig,1199.01,56040,1627600,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/605/GCA_052042605.1_ASM5204260v1,
US_MAYO_2025,HP_722,SAMN48033474,GCA_052042585.1,GCA_052042585.1,,JBPGQY01,Contig,690.017,111148,1605077,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/585/GCA_052042585.1_ASM5204258v1,
US_MAYO_2025,HP_723,SAMN48033475,GCA_052042565.1,GCA_052042565.1,,JBPGQX01,Contig,774.711,65322,1557541,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/565/GCA_052042565.1_ASM5204256v1,
US_MAYO_2025,HP_724,SAMN48033476,GCA_052042545.1,GCA_052042545.1,,JBPGQW01,Contig,615.97,71747,1644288,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/545/GCA_052042545.1_ASM5204254v1,
US_MAYO_2025,HP_725,SAMN48033477,GCA_052042525.1,GCA_052042525.1,,JBPGQV01,Contig,1447.94,111831,1620988,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/525/GCA_052042525.1_ASM5204252v1,
US_MAYO_2025,HP_726,SAMN48033478,GCA_052042505.1,GCA_052042505.1,,JBPGQU01,Contig,1629.38,59846,1614564,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/505/GCA_052042505.1_ASM5204250v1,
US_MAYO_2025,HP_727,SAMN48033479,GCA_052042485.1,GCA_052042485.1,,JBPGQT01,Contig,1208.71,67956,1648940,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/485/GCA_052042485.1_ASM5204248v1,
US_MAYO_2025,HP_729,SAMN48033480,GCA_052042465.1,GCA_052042465.1,,JBPGQS01,Contig,1104.53,120323,1612641,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/465/GCA_052042465.1_ASM5204246v1,
US_MAYO_2025,HP_730,SAMN48033481,GCA_052042445.1,GCA_052042445.1,,JBPGQR01,Contig,1373.53,79771,1636870,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/445/GCA_052042445.1_ASM5204244v1,
US_MAYO_2025,HP_731,SAMN48033482,GCA_052042425.1,GCA_052042425.1,,JBPGQQ01,Contig,1049.61,93265,1618873,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/425/GCA_052042425.1_ASM5204242v1,
US_MAYO_2025,HP_732,SAMN48033483,GCA_052042405.1,GCA_052042405.1,,JBPGQP01,Contig,1057.41,125822,1608728,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/405/GCA_052042405.1_ASM5204240v1,
US_MAYO_2025,HP_734,SAMN48033485,GCA_052042385.1,GCA_052042385.1,,JBPGQN01,Contig,830.896,50461,1596914,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/385/GCA_052042385.1_ASM5204238v1,
US_MAYO_2025,HP_733,SAMN48033484,GCA_052042365.1,GCA_052042365.1,,JBPGQO01,Contig,1204.04,46824,1601821,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/365/GCA_052042365.1_ASM5204236v1,
US_MAYO_2025,HP_735,SAMN48033486,GCA_052042345.1,GCA_052042345.1,,JBPGQM01,Contig,1233.84,102708,1670200,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/345/GCA_052042345.1_ASM5204234v1,
US_MAYO_2025,HP_736,SAMN48033487,GCA_052042325.1,GCA_052042325.1,,JBPGQL01,Contig,1101.98,107391,1628105,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/325/GCA_052042325.1_ASM5204232v1,
US_MAYO_2025,HP_737,SAMN48033488,GCA_052042305.1,GCA_052042305.1,,JBPGQK01,Contig,1405.31,111017,1586505,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/305/GCA_052042305.1_ASM5204230v1,
US_MAYO_2025,HP_738,SAMN48033489,GCA_052042285.1,GCA_052042285.1,,JBPGQJ01,Contig,1074.31,197746,1597248,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/285/GCA_052042285.1_ASM5204228v1,
US_MAYO_2025,HP_739,SAMN48033490,GCA_052042265.1,GCA_052042265.1,,JBPGQI01,Contig,1310.36,246098,1597033,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/265/GCA_052042265.1_ASM5204226v1,
US_MAYO_2025,HP_741,SAMN48033491,GCA_052042245.1,GCA_052042245.1,,JBPGQH01,Contig,1372.04,49228,1639020,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/245/GCA_052042245.1_ASM5204224v1,
US_MAYO_2025,HP_749,SAMN48033492,GCA_052042225.1,GCA_052042225.1,,JBPGQG01,Contig,1439.51,117313,1603952,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/225/GCA_052042225.1_ASM5204222v1,
US_MAYO_2025,HP_751,SAMN48033494,GCA_052042205.1,GCA_052042205.1,,JBPGQE01,Contig,1305.09,80930,1601243,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/205/GCA_052042205.1_ASM5204220v1,
US_MAYO_2025,HP_750,SAMN48033493,GCA_052042185.1,GCA_052042185.1,,JBPGQF01,Contig,3155.86,72383,1623162,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/185/GCA_052042185.1_ASM5204218v1,
US_MAYO_2025,HP_754,SAMN48033495,GCA_052042165.1,GCA_052042165.1,,JBPGQD01,Contig,1914.8,113398,1655907,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/165/GCA_052042165.1_ASM5204216v1,
US_MAYO_2025,HP_756,SAMN48033496,GCA_052042135.1,GCA_052042135.1,,JBPGQC01,Contig,1293.59,50813,1675235,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/135/GCA_052042135.1_ASM5204213v1,
US_MAYO_2025,HP_758,SAMN48033497,GCA_052042115.1,GCA_052042115.1,,JBPGQB01,Contig,1765.88,22505,1633530,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/115/GCA_052042115.1_ASM5204211v1,
US_MAYO_2025,HP_761,SAMN48033498,GCA_052042095.1,GCA_052042095.1,,JBPGQA01,Contig,1191.6,103721,1623372,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/095/GCA_052042095.1_ASM5204209v1,
US_MAYO_2025,HP_764,SAMN48033500,GCA_052042075.1,GCA_052042075.1,,JBPGPY01,Contig,2025.33,55409,1620129,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/075/GCA_052042075.1_ASM5204207v1,
US_MAYO_2025,HP_763,SAMN48033499,GCA_052042055.1,GCA_052042055.1,,JBPGPZ01,Contig,2138.97,198810,1587387,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/055/GCA_052042055.1_ASM5204205v1,
US_MAYO_2025,HP_766,SAMN48033501,GCA_052042035.1,GCA_052042035.1,,JBPGPX01,Contig,874.36,72553,1629997,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/042/035/GCA_052042035.1_ASM5204203v1,
US_MAYO_2025,HP_004,SAMN47587644,GCF_051546105.1,GCA_051546105.1,GCF_051546105.1,JBNNDY01,Contig,136.641,71067,1593325,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/546/105/GCA_051546105.1_ASM5154610v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/546/105/GCF_051546105.1_ASM5154610v1
US_MAYO_2025,HP_005,SAMN47587645,GCF_051546085.1,GCA_051546085.1,GCF_051546085.1,JBNNDX01,Contig,422.69,101618,1616331,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/546/085/GCA_051546085.1_ASM5154608v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/546/085/GCF_051546085.1_ASM5154608v1
US_MAYO_2025,HP_007,SAMN47587647,GCF_051546065.1,GCA_051546065.1,GCF_051546065.1,JBNNDW01,Contig,500.185,143285,1570770,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/546/065/GCA_051546065.1_ASM5154606v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/546/065/GCF_051546065.1_ASM5154606v1
US_MAYO_2025,HP_008,SAMN47587648,GCF_051546045.1,GCA_051546045.1,GCF_051546045.1,JBNNDV01,Contig,467.458,85320,1671495,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/546/045/GCA_051546045.1_ASM5154604v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/546/045/GCF_051546045.1_ASM5154604v1
US_MAYO_2025,HP_009,SAMN47587649,GCF_051546025.1,GCA_051546025.1,GCF_051546025.1,JBNNDU01,Contig,258.44,131704,1588719,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/546/025/GCA_051546025.1_ASM5154602v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/546/025/GCF_051546025.1_ASM5154602v1
US_MAYO_2025,HP_011,SAMN47587650,GCF_051546005.1,GCA_051546005.1,GCF_051546005.1,JBNNDT01,Contig,932.933,136665,1610392,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/546/005/GCA_051546005.1_ASM5154600v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/546/005/GCF_051546005.1_ASM5154600v1
US_MAYO_2025,HP_012,SAMN47587651,GCF_051545985.1,GCA_051545985.1,GCF_051545985.1,JBNNDS01,Contig,976.093,66028,1650819,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/545/985/GCA_051545985.1_ASM5154598v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/545/985/GCF_051545985.1_ASM5154598v1
US_MAYO_2025,HP_013,SAMN47587652,GCF_051545965.1,GCA_051545965.1,GCF_051545965.1,JBNNDR01,Contig,1255.49,46030,1660717,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/545/965/GCA_051545965.1_ASM5154596v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/545/965/GCF_051545965.1_ASM5154596v1
US_MAYO_2025,HP_015,SAMN47587653,GCF_051545945.1,GCA_051545945.1,GCF_051545945.1,JBNNDQ01,Contig,957.135,103779,1568070,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/545/945/GCA_051545945.1_ASM5154594v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/545/945/GCF_051545945.1_ASM5154594v1
US_MAYO_2025,HP_023,SAMN47587658,GCF_051545925.1,GCA_051545925.1,GCF_051545925.1,JBNNDP01,Contig,269.196,49899,1582038,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/545/925/GCA_051545925.1_ASM5154592v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/545/925/GCF_051545925.1_ASM5154592v1
US_MAYO_2025,HP_001,SAMN47587642,GCF_051545905.1,GCA_051545905.1,GCF_051545905.1,JBMMUA01,Contig,386.869,53439,1636254,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/545/905/GCA_051545905.1_ASM5154590v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/051/545/905/GCF_051545905.1_ASM5154590v1
